,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZW_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2014-05-13,369027,134118,95766,138719,166515,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,700.0,0.075322401883873,-27796,0.5573677218353915,38352,0.42921181354420135,0.02717259545135863,0.05777696577404256,-0.04338913563375468,-0.04214285714285715,-0.10852403816161561
2014-05-20,377013,125590,102114,146068,156965,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,670.5,0.028903512610970974,-10897,4.579339723109691,23476,-4.031141352800743,0.05576620368078724,0.06533042897797141,-0.04214285714285715,-0.0439970171513796,-0.10489022721114244
2014-05-27,382061,129160,104995,153988,163077,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,641.0,0.023789394887203875,-9089,0.47955906029765555,24165,0.18275231888555568,0.044255909671518455,0.027550127052593368,-0.0439970171513796,-0.04446177847113886,-0.10172233373014342
2014-06-03,386068,130617,116138,164025,162191,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,612.5,-0.004750458468456334,1834,2.8589675470670914,14479,-2.5351972590764302,0.033483949285136226,0.05106279508014022,-0.04446177847113886,-0.01836734693877551,-0.09963814655217604
2014-06-10,401247,128222,128951,170589,156323,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,601.25,-0.035554159906491516,14266,3.2201581068620033,-729,-3.939202420299015,0.03802858261550509,0.059135290252087115,-0.01836734693877551,-0.032432432432432434,-0.09796611334830453
2014-06-17,401525,122991,127777,174616,156355,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,581.75,-0.045479110889732895,18261,0.9956460733662806,-4786,-1.0110979022896123,0.012263914361076952,0.02554153640017865,-0.032432432432432434,-0.01847872797593464,-0.09585797244223124
2014-06-24,376293,102315,135851,179514,136289,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,571.0,-0.11487059286247685,43225,6.217296556876907,-33536,-7.1602017309009405,0.07904928072247572,0.12071412376241782,-0.01847872797593464,-0.019702276707530664,-0.09571003430481216
2014-07-01,370771,107523,140941,172256,128592,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,559.75,-0.11776541315259284,43664,0.11666440778861153,-33418,0.03135854241242861,0.04970948784768388,0.041446648206581234,-0.019702276707530664,-0.025904421616793183,-0.09435523743654871
2014-07-08,384888,107601,147251,177635,128978,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,545.25,-0.12641859450021825,48657,1.3466533250982413,-39650,-1.680821854999447,0.01880220342907835,0.0250655282281481,-0.025904421616793183,-0.01375515818431916,-0.0936852414712943
2014-07-15,405434,109223,151927,187907,136246,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,537.75,-0.12742147920500008,51661,0.7804867909625657,-42704,-0.7934775830891064,0.05411025040644387,0.02411640819452422,-0.01375515818431916,-0.024639702463970292,-0.09319875007652903
2014-07-22,420728,117614,166007,187442,129994,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,524.5,-0.13654427563651575,57448,1.4273593235890427,-48393,-1.4031876951612348,0.02116017086908857,0.07922897105644504,-0.024639702463970292,-0.008579599618684486,-0.09228598705987377
2014-07-29,437580,115502,178192,199287,128275,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,520.0,-0.1622834681658211,71012,3.223935654389534,-62690,-3.3981574794166303,0.041408954640648185,0.04867991855468617,-0.008579599618684486,0.0625,-0.09237102048722545
2014-08-05,438935,121838,177528,197323,133297,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,552.5,-0.14586670008087757,64026,-1.5965080670963023,-55690,1.5997074820604233,0.021129998185227754,0.023382748875957857,0.0625,-0.026244343891402733,-0.09213318491106967
2014-08-12,423732,120013,168339,191490,135661,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,538.0,-0.13175544919902202,55829,-1.8674746830396298,-48326,1.6776971533370544,0.025055708220363074,0.03819637110198646,-0.026244343891402733,0.014869888475836479,-0.09149671015988832
2014-08-19,420191,120425,163528,188881,136817,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,546.0,-0.12390555723468613,52064,-0.888533318229447,-43103,1.232618730707145,0.011559788515741576,0.018393889129539043,0.014869888475836479,-0.008241758241758212,-0.09057521636688307
2014-08-26,396273,119887,159139,178502,126008,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,541.5,-0.13246928254006707,52494,0.10233441458765181,-39252,0.916487978086156,0.06958063774588684,0.017657852673227583,-0.008241758241758212,0.003693444136657398,-0.09018996120154216
2014-09-02,381369,120423,161194,170405,118032,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,543.5,-0.1373289386394804,52373,-0.030534505252691954,-40771,-0.38332159899867013,0.05572447362855667,0.009200438893958817,0.003693444136657398,-0.029438822447102164,-0.08941356286831462
2014-09-09,391716,120849,166246,174497,112739,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,527.5,-0.15766014153110927,61758,2.460871229701418,-45397,-1.2129984345869749,0.03267348103998106,0.01908079207231056,-0.029438822447102164,-0.05924170616113744,-0.08864512817305024
2014-09-16,398319,125529,173475,174818,109363,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,496.25,-0.16432808879315322,65455,0.9437960154806033,-47946,-0.6507265467838944,0.01300931448619014,0.03982889861005204,-0.05924170616113744,-0.04080604534005039,-0.08780660166386271
2014-09-23,415904,131409,191058,184546,107473,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,476.0,-0.18531439947680234,77073,2.9167576741255123,-59649,-2.9380973541307345,0.039785082477510024,0.07276093367693438,-0.04080604534005039,0.003676470588235281,-0.0882432163639452
2014-09-30,423182,138030,194210,182442,109262,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,477.75,-0.1729279600739162,73180,-0.9360333153804724,-56180,0.8340867123182274,0.01334572031922771,0.029415482783529977,0.003676470588235281,0.05965463108320246,-0.09024934060457503
2014-10-07,418862,131903,190458,181644,110618,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,506.25,-0.16956897498460113,71026,-0.5090008554239075,-58555,-0.5612242486684216,0.007370099431332161,0.030645766702547764,0.05965463108320246,0.00592592592592589,-0.09304153013288155
2014-10-14,418509,132129,184102,181706,114362,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,509.25,-0.16091410220568733,67344,-0.8790484694242974,-51973,1.5714006044950366,0.012855154896848022,0.0208138987006334,0.00592592592592589,0.019636720667648433,-0.09567953927144492
2014-10-21,415401,129356,176097,186723,126779,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,519.25,-0.14430393764097824,59944,-1.7681818073207505,-46741,1.250152326473266,0.05561049052318646,0.03528529757442225,0.019636720667648433,0.022147327876745226,-0.09824956092011913
2014-10-28,425445,134476,169395,190085,141121,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,530.75,-0.1150889069092362,48964,-2.6432290726310237,-34919,2.8459247811151154,0.0534531379262453,0.038904666782944075,0.022147327876745226,-0.00047103155911443206,-0.09944551599148678
2014-11-04,419547,129951,157457,190055,147598,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,530.5,-0.10119724369379354,42457,-1.529457391672249,-27506,1.742410887423756,0.01927126369379215,0.057280938596002896,-0.00047103155911443206,-0.009896324222431696,-0.09881994132166881
2014-11-11,414831,126204,155451,183673,141600,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,525.25,-0.10142202487277951,42073,-0.09152729014866035,-29247,-0.4149713858042126,0.03806033700921995,0.020425698105838705,-0.009896324222431696,0.04521656354117076,-0.09735342710799863
2014-11-18,411446,126417,146779,186489,155792,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,549.0,-0.07460760342791034,30697,-2.7423215719172385,-20362,2.141836073003223,0.04969016685121289,0.0325224381030469,0.04521656354117076,0.004553734061930825,-0.09534278415592237
2014-11-25,371924,117870,126243,168177,146006,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,551.5,-0.059611641087964205,22171,-2.072203885807615,-8373,2.9138696208007855,0.08943195526174236,0.11913744864058858,0.004553734061930825,0.09746146872166817,-0.09275107263285484
2014-12-02,375363,116599,121737,173240,157668,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,605.25,-0.041485175683271924,15572,-1.7742872199696713,-5138,0.8698013572665383,0.05054274904202981,0.024238889634801287,0.09746146872166817,-0.00784799669558034,-0.0899146352195655
2014-12-09,373848,124484,117483,169965,167849,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,600.5,-0.005660054353641052,2116,-3.5847965835737674,7001,3.2339362164091825,0.03983257058618056,0.05016799811544549,-0.00784799669558034,0.03788509575353882,-0.08593999775529032
2014-12-16,368598,132356,110203,163316,176033,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,623.25,0.03450100109061905,-12717,-3.967655303759817,22153,4.052984100490039,0.04371016269386384,0.062467276002951856,0.03788509575353882,0.019655034095467316,-0.08138247805084252
2014-12-23,374826,139027,117131,156993,171076,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,635.5,0.037572100121122866,-14083,-0.3705934378374272,21896,-0.06972365558141932,0.03438301089100159,0.05308832829737896,0.019655034095467316,-0.05271439811172307,-0.0769358701938789
2014-12-30,371977,131999,118465,160033,166060,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,602.0,0.016202614677789218,-6027,2.1492639251279257,13534,-2.230901805104235,0.02470460880791676,0.03338603551807845,-0.05271439811172307,-0.017026578073089715,-0.0729454703993166
2015-01-06,375872,127118,120140,158548,158931,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,591.75,0.0010189639026051422,-383,1.5172981125177094,6978,-1.7624745615992385,0.02713250325218361,0.026514814485274492,-0.017026578073089715,-0.07393324883819186,-0.0692836725173976
2015-01-13,368985,120028,113594,155111,151022,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,548.0,-0.011081751290702874,4089,1.189766729099268,6434,-0.14473012089221862,0.03706232258528156,0.05836779070464254,-0.07393324883819186,-0.02007299270072993,-0.06636954912057748
2015-01-20,382543,118632,117264,158715,148460,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,537.0,-0.026807443869055245,10255,1.671070639727902,1368,-1.372955540198111,0.02007324814844958,0.021475565503442196,-0.02007299270072993,-0.03351955307262566,-0.06381789337397575
2015-01-27,387290,119886,119964,158168,145848,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,519.0,-0.031810787781765604,12320,0.5398085966806346,-78,-0.37799672193714173,0.010390900478922162,0.016485303314571608,-0.03351955307262566,-0.010115606936416222,-0.06131330244902497
2015-02-03,427575,122940,142306,181090,149721,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,513.75,-0.07336490674150734,31369,4.918536497198481,-19366,-4.980247359859537,0.08099791119400504,0.09574508192394984,-0.010115606936416222,0.015571776155717698,-0.06009089497579566
2015-02-10,424104,120580,137716,172235,144730,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,521.75,-0.06485437534189727,27505,-0.903701105069286,-17136,0.5215459276150384,0.04368305648888678,0.026907114318456344,0.015571776155717698,0.02491614758025884,-0.059039808347839576
2015-02-17,410585,122657,140827,167756,142553,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,534.75,-0.0613831484345507,25203,-0.5427913907909381,-18170,-0.24380812253598175,0.021449587346805927,0.019690000151811875,0.02491614758025884,-0.05423094904160819,-0.05856414666779655
2015-02-24,401742,124096,147364,162616,130159,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,505.75,-0.08079065669011455,32457,1.7667474457176955,-23268,-1.2416430215424334,0.05988899325420545,0.029381861047668163,-0.05423094904160819,0.005931784478497182,-0.05853036130079839
2015-03-03,404555,123959,153066,159430,122226,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,508.75,-0.09196277391207623,37204,1.1816041140831677,-29107,-1.4534203543567763,0.03947723464083847,0.021077520079415216,0.005931784478497182,-0.024078624078624045,-0.05927990436131006
2015-03-10,424445,129031,165819,171121,123779,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,496.5,-0.11153859746256876,47342,2.5059633424379872,-36788,-1.8986293581836833,0.04491013903017972,0.06045446837374936,-0.024078624078624045,0.014098690835850913,-0.0614375760329052
2015-03-17,426797,132301,164632,166138,126987,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,503.5,-0.09173213494940217,39151,-1.9298142279918482,-32331,1.0500771595848697,0.02794371002132196,0.015010120128109709,0.014098690835850913,0.03972194637537241,-0.0634290488531167
2015-03-24,427942,118638,158508,170895,126031,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,523.5,-0.10483663674049287,44864,1.3385754820207265,-39870,-1.7664135408636892,0.019240484161036756,0.07139558211195543,0.03972194637537241,-0.02244508118433619,-0.06609439739090904
2015-03-31,431772,113490,162267,178555,124789,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,511.75,-0.1245240543620244,53766,2.080188436750775,-48777,-2.0813568193820657,0.029346220792235877,0.03230017733004058,-0.02244508118433619,0.027845627747923762,-0.06929725046279557
2015-04-07,447444,116405,159616,181158,136581,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,526.0,-0.09962587496982862,44577,-2.12820655345877,-43211,1.289106287577703,0.04530447946270367,0.0201651323631173,0.027845627747923762,-0.05513307984790872,-0.07208628301527549
2015-04-14,469920,116820,175559,188807,126301,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,497.0,-0.13301413006469187,62506,4.006981879296627,-58739,-3.470378416069944,0.05689795244804956,0.0559479305969307,-0.05513307984790872,0.007545271629778583,-0.07535582702924322
2015-04-21,455945,123215,183046,184318,118049,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,500.75,-0.14534428494664928,66269,0.8007745999319033,-59831,-0.23237997957099082,0.042137534850033236,0.04532735150737443,0.007545271629778583,-0.058412381427858207,-0.07843381188239759
2015-04-28,442544,124883,194803,178197,101511,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,471.5,-0.1732844643696446,76686,2.284705392097731,-69920,-2.212766890743401,0.08100948131622979,0.04199433193821437,-0.058412381427858207,-0.01590668080593849,-0.08313084755635416
2015-05-05,455053,122615,200028,185753,100697,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,464.0,-0.18691449127903784,85056,1.891337358545139,-77413,-1.6931649734263712,0.029219759120265316,0.023223810837365137,-0.01590668080593849,0.03286637931034475,-0.08830892806246363
2015-05-12,452943,126584,199111,185491,108471,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,479.25,-0.1700434712535573,77020,-1.7659481423043029,-72527,1.073721083038679,0.02733686666984168,0.015001765455410737,0.03286637931034475,0.0646844027125717,-0.09302750254587576
2015-05-19,433360,125800,178602,181265,121112,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,510.25,-0.1388060734724017,60153,-3.723868124686771,-52802,4.354852597346686,0.055781359031936956,0.06995026313887556,0.0646844027125717,-0.032827045565899104,-0.09625268689363294
2015-05-26,437298,120523,183516,184705,116075,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,493.5,-0.15694103334568188,68630,1.956110393206572,-62993,-2.351624515414436,0.02818338985304874,0.03351872621604465,-0.032827045565899104,0.03850050658561299,-0.09972827205195765
2015-06-02,442014,114879,172633,184827,122840,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,512.5,-0.14023763953177953,61987,-1.519101390813587,-57754,1.198038865944962,0.022384591132620656,0.05748281810846156,0.03850050658561299,0.03853658536585369,-0.10233379476471388
2015-06-09,443543,122710,143983,172918,147174,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,532.25,-0.058041723124928134,25744,-8.199514042541638,-21273,8.253358490907528,0.11322682228859203,0.1367902419636061,0.03853658536585369,-0.08172851103804601,-0.10276624790352996
2015-06-16,440311,114623,152433,180188,137704,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,488.75,-0.09648634715008256,42484,3.7741549297362376,-37810,-3.728387101137883,0.05265939375637009,0.06192334192079564,-0.08172851103804601,0.06700767263427121,-0.10374715629315207
2015-06-23,433941,107587,151142,185180,138633,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,521.5,-0.10726573428184938,46547,0.9227568695762767,-43555,-1.3047595903804357,0.018285244878988798,0.03218425456752046,0.06700767263427121,0.17881112176414193,-0.1036009090127554
2015-06-30,389170,118918,117011,155171,153872,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,614.75,-0.003337872909011486,1299,-10.427223977453156,1907,10.476539437388954,0.1464132822940497,0.1926935645893468,0.17881112176414193,-0.05734038226921512,-0.10140037939268651
2015-07-07,393844,133723,114045,151510,166103,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,579.5,0.037052741694681146,-14593,-4.083562453426523,19678,4.566384870365136,0.05003573531310116,0.0717243550418133,-0.05734038226921512,0.00690250215703192,-0.0982566998504769
2015-07-14,407177,136325,120598,155330,171392,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,583.5,0.039447218285905146,-16062,-0.3729903210408182,15727,-1.003189079940281,0.027879971351791433,0.03563324420157012,0.00690250215703192,-0.10068551842330764,-0.09504768643719028
2015-07-21,409308,134738,121445,153528,167815,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,524.75,0.03490525472260498,-14287,0.43592835548176834,13293,-0.5977744322493658,0.016739122993187965,0.009501020754694885,-0.10068551842330764,-0.02667937112910912,-0.09175058008413027
2015-07-28,394933,120057,115704,156675,156912,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,510.75,0.0006001017894174455,-237,3.432622865910268,4353,-2.1841742648567823,0.044804153233392964,0.08662162104843464,-0.02667937112910912,-0.03377386196769461,-0.08861820373883722
2015-08-04,419980,121168,130898,168393,153200,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,493.5,-0.036175532168198486,15193,3.906991818865478,-9730,-3.5659213081712595,0.04797990006001374,0.06468543952774274,-0.03377386196769461,0.027862208713272496,-0.08650875820205493
2015-08-11,422938,120432,131829,170213,152754,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,507.25,-0.04128028221630593,17459,0.5395495023572551,-11397,-0.39692366303157295,0.00701619670121096,0.006608235121560606,0.027862208713272496,-0.025628388368654553,-0.084768851144695
2015-08-18,415287,120266,127899,166515,149760,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,494.25,-0.04034559232530756,16755,-0.1664546576566778,-7633,0.8899649594030331,0.021158801675756858,0.016505147784739993,-0.025628388368654553,0.0015174506828528056,-0.08316192874259155
2015-08-25,372290,105381,119973,157956,133537,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,495.0,-0.06559134008434285,24419,1.8454707226568616,-14592,-1.6757086063373041,0.08501747897891201,0.10122296475767016,0.0015174506828528056,-0.022222222222222254,-0.08187581446459685
2015-09-01,367605,96037,133481,163228,120472,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,484.0,-0.11630962582119395,42756,4.925461333906363,-37444,-6.1382255768352625,0.06463517800493479,0.09956517571606584,-0.022222222222222254,-0.038739669421487655,-0.08147159691039904
2015-09-08,365375,90680,145831,168246,106181,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,465.25,-0.16986657543619568,62065,5.2526489030345065,-55151,-4.816855048217516,0.0703611525105037,0.07486755372900203,-0.038739669421487655,0.06340677055346577,-0.0817063360239584
2015-09-15,378364,96169,147540,171479,114131,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,494.75,-0.15156833102515038,57348,-1.2910023947998632,-51371,1.034553540882655,0.0391547914988971,0.029535224386460904,0.06340677055346577,0.001515917129863542,-0.0814609560668814
2015-09-22,375578,99813,144966,167138,115570,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,495.5,-0.13730303691909537,51568,-1.5276294784916111,-45153,1.6433910202873423,0.020445123590418383,0.02540250593392407,0.001515917129863542,0.01664984863773955,-0.08053766063307936
2015-09-29,365999,95585,132591,162706,120702,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,503.75,-0.11476534088890954,42004,-2.5464750331489063,-37006,2.169189888651625,0.033746400948455935,0.07276400673164575,0.01664984863773955,0.04466501240694787,-0.07941914872567539
2015-10-06,373719,100932,126506,161650,128862,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,526.25,-0.08773436726524474,32788,-2.5180396667750458,-25574,3.1235058019284208,0.03172330230764994,0.0502642478389715,0.04466501240694787,-0.013776722090261262,-0.07784540626953393
2015-10-13,371965,97749,129255,157742,120026,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,519.0,-0.10139663678034223,37716,1.3186378000583325,-31506,-1.5872888453624248,0.045880014976527175,0.026131698119856918,-0.013776722090261262,-0.053468208092485536,-0.07670083962673882
2015-10-20,384922,89825,156752,175877,101689,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,491.25,-0.19273515153719456,74188,9.805223609748229,-66927,-9.522670143696315,0.13139937888646305,0.14365086768027838,-0.053468208092485536,0.03664122137404591,-0.07763220912474299
2015-10-27,389786,99413,143884,168997,119686,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,509.25,-0.12650787868214866,49311,-6.4628678017884145,-44471,5.833909207579717,0.08617410793153736,0.092298713095517,0.03664122137404591,0.014236622484045114,-0.07785180473576053
2015-11-03,387520,103632,134671,169468,129494,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,516.5,-0.10315338563170934,39974,-2.3954169723899783,-31039,3.445993442555659,0.03438229607776239,0.056365215712769035,0.014236622484045114,-0.04985479186834463,-0.07788942284995122
2015-11-10,379741,96594,129677,170087,128128,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,490.75,-0.11049373125367026,41959,0.5122316267547482,-33083,-0.5274566473988439,0.006656271481984474,0.05317517490089318,-0.04985479186834463,-0.0066225165562914245,-0.07806387874189144
2015-11-17,393780,93111,139291,182885,126595,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,487.5,-0.14294783889481436,56290,3.7738879920788113,-46180,-3.4489296652191888,0.04630670802636681,0.0563549367045034,-0.0066225165562914245,-0.00666666666666671,-0.0793781140393319
2015-11-24,369719,90156,137457,165117,110863,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,484.25,-0.14674387845904593,54254,-0.5170399715577226,-47301,-0.2846767230433237,0.12138560765272846,0.021040098764130342,-0.00666666666666671,-0.05730511099638613,-0.08105373398877577
2015-12-01,370858,96915,164722,171411,96947,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,456.5,-0.2007884419373453,74464,5.466313605738412,-67807,-5.546374408672532,0.07530984729354072,0.13004276918020005,-0.05730511099638613,0.031215772179627566,-0.08411725833981566
2015-12-08,349793,93359,161704,164226,89078,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,470.75,-0.2148356313591181,75148,0.1844371700219491,-68345,-0.14506900215176696,0.05943056564444304,0.025774024456702852,0.031215772179627566,0.04992033988316513,-0.08813986558992097
2015-12-15,332506,95758,144674,148956,93820,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,494.25,-0.16581956415824076,55136,-5.721097906476116,-48916,5.5544279045035205,0.08242989422348172,0.08080871098689027,0.04992033988316513,-0.04552352048558417,-0.09199218415239904
2015-12-22,348420,97183,159957,156412,87499,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,471.75,-0.19778715343550887,68913,4.14338387878715,-62774,-4.167744341455492,0.0564837174215185,0.0649762775141946,-0.04552352048558417,0.008479067302596732,-0.09651832364387272
2015-12-29,360825,96939,172304,166100,88138,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,475.75,-0.21606595995288574,77962,2.597152861489007,-75365,-3.613742035474427,0.040619419598958456,0.04676444698655118,0.008479067302596732,-0.030478192327903275,-0.10098502700215493
2016-01-05,400509,106695,195365,182725,88321,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,461.25,-0.23571005894998615,94404,4.556779602300284,-88670,-3.6873830804406564,0.06201161426473735,0.1086439780176124,-0.030478192327903275,0.04336043360433606,-0.10553750821085862
2016-01-12,394177,113675,180433,164337,91244,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,481.25,-0.18543192525185387,73093,-5.3209790541535895,-66758,5.471038104012644,0.08338256756175146,0.07450324370639357,0.04336043360433606,-0.014025974025974053,-0.10889039617165
2016-01-19,395396,107539,174866,167004,94845,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,474.5,-0.1824980525852563,72159,-0.23694939075592944,-67327,-0.14435139543910477,0.023937460139240554,0.04144048441068678,-0.014025974025974053,0.0216016859852477,-0.11188444633926922
2016-01-26,387982,102133,157876,157461,99306,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,484.75,-0.14989097432355108,58155,-3.541765723477223,-55743,2.9297210897429413,0.05453971888910958,0.08613547992569488,0.0216016859852477,-0.01959773078906657,-0.11415521915738049
2016-02-02,407498,107686,163693,163175,105825,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,475.25,-0.14073688705220638,57350,-0.2074838523436654,-56007,-0.06804439381208406,0.04547583643122677,0.04189712542237977,-0.01959773078906657,-0.03734876380852181,-0.11545083416335547
2016-02-09,445244,115990,197463,187074,103983,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,457.5,-0.18661902237874065,83091,6.316840818850644,-81473,-6.249355825059264,0.08843972142913588,0.13422745993817256,-0.03734876380852181,0.014754098360655776,-0.11779246199098707
2016-02-16,460077,123512,202496,193697,112905,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,464.25,-0.17560538779378235,80792,-0.516346093378013,-78984,0.5590193242357,0.05070090866987169,0.03851132487546318,0.014754098360655776,-0.03500269251480881,-0.11998904351712615
2016-02-23,442878,120129,213735,199094,106613,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,448.0,-0.20881822985111023,92481,2.5406616718505814,-93606,-3.1781636552142363,0.03823595795974577,0.043796276328085686,-0.03500269251480881,-0.021205357142857095,-0.12245111223176067
2016-03-01,437577,122654,225003,192439,88546,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,438.5,-0.23742792697056747,103893,2.576781867692683,-102349,-1.9741328311634356,0.08798334430663558,0.03967416160180868,-0.021205357142857095,0.05188141391106038,-0.12524851902134704
2016-03-08,429740,117123,206870,186455,97127,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,461.25,-0.20786522083120026,89328,-3.3285570311053827,-89747,2.87995027160934,0.05136080569288601,0.07303861503180624,0.05188141391106038,0.03468834688346889,-0.12710095408612843
2016-03-15,415670,107378,178101,183415,112963,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,477.25,-0.16949022060769361,70452,-4.392423325731838,-70723,4.4268627542234835,0.06368893777540843,0.13491009846608681,0.03468834688346889,-0.022001047668936624,-0.1285963018872494
2016-03-22,434245,108626,193515,192629,108795,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,466.75,-0.19305691487524324,83834,3.2193807587749896,-84889,-3.407991916664662,0.04439593396677106,0.05514643825233914,-0.022001047668936624,0.021424745581146265,-0.13029284569753308
2016-03-29,432652,106256,184168,192421,118490,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE,476.75,-0.17087867385335095,73931,-2.2805098504300565,-77912,1.6066966804453706,0.03185155880621786,0.04034446189020191,0.021424745581146265,-0.0057682223387519604,-0.1311842806877509
