,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZS_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2014-04-15,669796,267507,101006,261703,387733,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1501.25,0.18816176865791973,-126030,-0.24899599644335924,166501,0.4442686540668568,0.030871402262886566,0.028294795570305526,0.012647554806070715,-0.014321398834304722,0.1782184656716556
2014-04-22,662154,245708,105945,275883,373198,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1479.75,0.1469673218012728,-97315,4.287126229478826,139763,-3.9919617316317204,0.04423947088267874,0.07603518240993253,-0.014321398834304722,0.029903699949315854,0.17889136145720158
2014-04-29,611142,244851,85992,246977,359306,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1524.0,0.18380180056353515,-112329,-2.2674483579348608,158859,2.883921263029446,0.07059079670714831,0.06289992534223181,0.029903699949315854,-0.03937007874015752,0.17993156631288545
2014-05-06,582430,224992,94572,246228,328644,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1464.0,0.1415037000154525,-82416,4.894607145311564,130420,-4.653419336259003,0.05463998942373259,0.08899312813708678,-0.03937007874015752,0.02612704918032782,0.18093361919983036
2014-05-13,590465,227543,100763,253160,329837,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1502.25,0.12985867070867876,-76677,0.9853544631972941,126780,-0.6249678072901464,0.013936606877908462,0.02662759742435411,0.02612704918032782,-0.021634215343651175,0.18145070317411202
2014-05-20,607367,223124,106226,266658,334075,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1469.75,0.11099878656561848,-67417,1.5682555274233019,116898,-1.6735962334770056,0.02952393159689912,0.030004554425383332,-0.021634215343651175,0.01292736860010213,0.1813449044038258
2014-05-27,618301,228539,104481,273194,344891,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1488.75,0.11595808513976202,-71697,-0.7046810248169558,124058,1.1788589106750944,0.028073808618555702,0.02150021019758573,0.01292736860010213,-0.005037783375314908,0.1811820167363084
2014-06-03,628560,221170,118881,287291,332142,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1481.25,0.07135516100292733,-44851,4.3418982016849395,102289,-3.5207770972390473,0.04333963479504644,0.06401686805802659,-0.005037783375314908,-0.012658227848101222,0.1798135731030105
2014-06-10,632121,212406,131324,284668,307837,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1462.5,0.03665279274063035,-23169,3.449471808578338,81082,-3.3739022527682323,0.04544771774077856,0.061696680534140166,-0.012658227848101222,-0.043931623931623975,0.17753553886784917
2014-06-17,616888,198105,149667,283651,267233,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1398.25,-0.026614231432610134,16418,6.262566818694522,48438,-5.164201157689746,0.07555311099977491,0.09386609617795567,-0.043931623931623975,0.010906490255676804,0.17466073542097976
2014-06-24,608364,196560,159156,281590,256785,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1413.5,-0.0407732870452558,24805,1.3595660800663978,37404,-1.7886553150652955,0.023234734153703272,0.03101912761866208,0.010906490255676804,-0.009550760523523216,0.17089267381356213
2014-07-01,596424,195373,178252,281418,235256,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1400.0,-0.07739795849932263,46162,3.5105627551926153,17121,-3.3340237094897134,0.04200133933582878,0.05428705252592841,-0.009550760523523216,-0.050178571428571406,0.16644973278503142
2014-07-08,606261,190437,185959,286710,223616,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1329.75,-0.10407068902667332,63094,2.838919962979357,4478,-2.119800678711789,0.03317879159596023,0.03358962369419441,-0.050178571428571406,-0.11223914269599544,0.16149369754295045
2014-07-15,626175,187688,187806,306253,232525,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1180.5,-0.11774344232842257,73728,1.75403002997059,-118,-0.7580893377604695,0.052808392324853654,0.012239876003344927,-0.11223914269599544,0.0029648454044897132,0.1557748321666078
2014-07-22,648970,188777,194429,326451,246524,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1184.0,-0.12315977626084411,79927,0.9899788397812113,-5652,-0.8837784964267178,0.05968323225271609,0.020124945851578525,0.0029648454044897132,0.035895270270270174,0.15045440864656007
2014-07-29,610514,184670,188425,314963,237482,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1226.5,-0.12691109458587355,77481,-0.376904941676811,-3755,0.29230935174199113,0.03716207043235073,0.027100336375453973,0.035895270270270174,-0.0030574806359560114,0.14617771378080985
2014-08-05,627633,187378,193782,318565,240199,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1222.75,-0.12485959151287457,78366,0.1449598207412115,-6404,-0.43389668377793134,0.011308888904797016,0.021159093294154687,-0.0030574806359560114,0.05499897771416884,0.14312384145976506
2014-08-12,641181,194820,191985,323552,251341,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1290.0,-0.11262186496480713,72211,-0.9806686391569597,2835,1.4720385958035986,0.028055655574167716,0.023885420302219466,0.05499897771416884,-0.1315891472868217,0.13999308142144926
2014-08-19,645199,192921,192171,329617,252550,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1120.25,-0.11944686833054607,77067,0.757352448060688,750,-0.3251811890870129,0.012494696538965623,0.005414290611074756,-0.1315891472868217,-0.03994644052666818,0.13487451745380924
2014-08-26,648601,190434,200146,337225,245922,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1075.5,-0.1407691323325126,91303,2.206451032937125,-9712,-1.6215152224352487,0.02441236943686583,0.0267858057248195,-0.03994644052666818,0.020223152022315283,0.1280528187477596
2014-09-02,673214,193980,207700,345341,248801,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1097.25,-0.14340165237205404,96540,0.8074301458061274,-13720,-0.6179453932386783,0.018505677094028027,0.02763393746265684,0.020223152022315283,-0.018910913647755767,0.12047716896570908
2014-09-09,695012,189649,212329,360716,254586,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1076.5,-0.15270239938303223,106130,1.4245098883861596,-22680,-1.330928946813346,0.03438961680605621,0.02228977705247551,-0.018910913647755767,-0.08894565722248027,0.11329927414666438
2014-09-16,727980,196480,228122,383198,258732,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,980.75,-0.1709744773208055,124466,2.638227829159784,-31642,-1.2894741385760247,0.04148115838175502,0.053282838988040565,-0.08894565722248027,-0.04537343869487642,0.10560582639416184
2014-09-23,751751,202607,233727,392300,261896,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,936.25,-0.1734670123485037,130404,0.8156817494986125,-31120,0.07170526662820408,0.018749732496071515,0.026887659453537886,-0.04537343869487642,-0.024566088117489948,0.09835748764125829
2014-09-30,774659,215316,239682,390059,264351,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,913.25,-0.16227527208746043,125708,-0.6246749256070162,-24366,0.8984357852533619,0.007175929463180575,0.04101996052729902,-0.024566088117489948,0.03011223651793049,0.09171905602527698
2014-10-07,782571,215309,231480,382423,270318,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,940.75,-0.1432521777576731,112105,-1.7559984457677507,-16171,1.0578848241613406,0.02083981242177219,0.018373326111430676,0.03011223651793049,0.025511559925591287,0.08565646624463123
2014-10-14,811524,227108,234196,385843,284968,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,964.75,-0.12430316293787984,100875,-1.4350135642644566,-7088,1.1606614607492483,0.0269375427653989,0.03146515096335605,0.025511559925591287,-0.0005182689816014552,0.08000310699466674
2014-10-21,796971,237798,231151,369568,283592,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,964.25,-0.10787845479948455,85976,-1.8359284506681255,6647,1.6924946150699178,0.027024006369036683,0.02928889921931809,-0.0005182689816014552,0.04537205081669682,0.07450113288808966
2014-10-28,693740,197210,197947,345179,258004,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1008.0,-0.12565946896531843,87175,0.15044462094605698,-737,-0.9265079908804711,0.08285545182805218,0.18674096624885805,0.04537205081669682,0.001984126984126977,0.06863225397485416
2014-11-04,655299,196530,183238,334718,262008,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1010.0,-0.1109569829955486,72710,-2.085075100181624,13292,2.0222273474212242,0.02424060624139052,0.040522108234501066,0.001984126984126977,0.05594059405940599,0.06355434822818358
2014-11-11,660607,199063,173948,333384,278098,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1066.5,-0.08368969750547603,55286,-2.658938896595295,25115,1.8042145646491143,0.0284947063037015,0.03169611620032653,0.05594059405940599,-0.04055321143928736,0.05831773447433582
2014-11-18,669902,186592,166893,348962,289980,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1023.25,-0.08804571414923378,58982,0.5594854429335444,19699,-0.8198520451645229,0.04297729684384498,0.05523855326251467,-0.04055321143928736,0.027119472269728773,0.05283026624801942
2014-11-25,672574,186132,166890,351485,291351,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1051.0,-0.08940874907445129,60134,0.17196545166307908,19242,-0.06821893351564856,0.006057532558848602,0.0013115329922781017,0.027119472269728773,-0.05256898192197912,0.0470239384434769
2014-12-02,675751,173783,172353,352173,272399,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,995.75,-0.11805235952296038,79774,2.9201247743742695,1430,-2.6483331202217153,0.03144553390161583,0.05145954191416091,-0.05256898192197912,0.05372834546824001,0.040725164065434215
2014-12-09,693400,181818,159316,345579,293465,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1049.25,-0.07515719642342082,52114,-4.093223687423326,22502,3.118308370982803,0.04328340458559974,0.061770447976455,0.05372834546824001,-0.024541339051703637,0.0349617837833972
2014-12-16,695296,187246,164970,338422,287220,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1023.5,-0.07364057897643593,51202,-0.13152581482549755,22276,-0.0325930199019325,0.021421196147317474,0.031463647307334135,-0.024541339051703637,0.014655593551538892,0.02925872332628488
2014-12-23,660066,186528,166565,326755,276231,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1038.5,-0.0765438607654386,50524,-0.0975124263622975,19963,-0.332664074005891,0.03757301164537817,0.006550682114910236,0.014655593551538892,-0.0007221954742416825,0.023352757967454674
2014-12-30,606663,184774,154549,303438,256968,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1037.75,-0.07659936406209049,46470,-0.61418100614181,30225,1.55469301554693,0.07598062833017491,0.04058080354116874,-0.0007221954742416825,0.012768007708985785,0.01745881680224243
2015-01-06,609763,189512,157103,305406,260862,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1051.0,-0.07305133305890978,44544,-0.3174744462741258,32409,0.36000217583732647,0.010351988810951705,0.02103775081863162,0.012768007708985785,-0.04852521408182686,0.01250530867324479
2015-01-13,618995,184724,171578,320086,253457,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1000.0,-0.10764061099039572,66629,3.6218990001033187,13146,-3.159096239030574,0.038506267184849265,0.0540636875459582,-0.04852521408182686,-0.018000000000000016,0.006563370134892115
2015-01-20,648949,181193,188933,337745,249351,005602,SOYBEANS - CHICAGO BOARD OF TRADE,982.0,-0.13621101195933732,88394,3.516183490981349,-7740,-3.374179112916906,0.03707230163380435,0.056429432139325525,-0.018000000000000016,-0.008401221995926633,4.8820224239533094e-05
2015-01-27,682972,164502,197985,374402,260044,005602,SOYBEANS - CHICAGO BOARD OF TRADE,973.75,-0.16744171064113902,114358,4.000930735697258,-33483,-3.966875671277712,0.0746320411823859,0.07101771925613884,-0.008401221995926633,0.013607188703465889,-0.006844150314221689
2015-02-03,708274,173923,200165,380018,280644,005602,SOYBEANS - CHICAGO BOARD OF TRADE,987.0,-0.14030445844404849,99374,-2.1939406007859765,-26242,1.0602191597898596,0.039681410464049695,0.031011419772887662,0.013607188703465889,-0.018237082066869248,-0.013341209648145176
2015-02-10,726768,160817,201930,383157,270623,005602,SOYBEANS - CHICAGO BOARD OF TRADE,969.0,-0.15484171014684192,112534,1.8580379909470062,-41113,-2.099611167429554,0.02012909541435957,0.040995514780273856,-0.018237082066869248,0.03998968008255943,-0.020483332335338254
2015-02-17,702704,165206,193811,368625,273126,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1007.75,-0.1359021721806052,95499,-2.3439391938004976,-28605,1.7210444048169429,0.026544563234026906,0.034839575841812506,0.03998968008255943,0.008186554204911989,-0.027520492828100443
2015-02-24,677947,176219,189285,341454,263362,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1016.0,-0.11518894544853801,78092,-2.477145426808443,-13066,2.2113151483412645,0.06106815957249808,0.042513898616704605,0.008186554204911989,-0.007135826771653586,-0.034329954017609035
2015-03-03,671988,192918,188207,328509,257690,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1008.75,-0.10538729858271279,70819,-1.0727977260759323,4711,2.6221813799603804,0.03175883957495663,0.04664348966874385,-0.007135826771653586,-0.028500619578686548,-0.04110153170034757
2015-03-10,678241,177354,185747,350296,269567,005602,SOYBEANS - CHICAGO BOARD OF TRADE,980.0,-0.1190270125220976,80729,1.4747287153937272,-8393,-1.9500348220503938,0.054308774680856896,0.04963908113720425,-0.028500619578686548,-0.02602040816326534,-0.04782520139711325
2015-03-17,716017,182446,192971,370294,288220,005602,SOYBEANS - CHICAGO BOARD OF TRADE,954.5,-0.11462577005853213,82074,0.19830709143210157,-10525,-0.31434254195779965,0.05869427225541143,0.03280618618762603,-0.02602040816326534,0.028548978522786816,-0.054327210349954094
2015-03-24,728285,185190,193766,376378,301124,005602,SOYBEANS - CHICAGO BOARD OF TRADE,981.75,-0.10333042696197231,75254,-0.9524913514623257,-8576,0.2722002410557291,0.02802648553067002,0.009338815060323627,0.028548978522786816,-0.008658008658008698,-0.06048463953614405
2015-03-31,763912,188526,202812,392976,313369,005602,SOYBEANS - CHICAGO BOARD OF TRADE,973.25,-0.10420964718449245,79607,0.5977055685617582,-14286,-0.7840337230617134,0.0408341532820364,0.03164016783445513,-0.008658008658008698,-0.002311841767274614,-0.06670224627324951
2015-04-07,753955,184254,195292,391881,319289,005602,SOYBEANS - CHICAGO BOARD OF TRADE,971.0,-0.09628160831879887,72592,-0.9182994899936119,-11038,0.4251798636492161,0.009864026885273562,0.031068697865344386,-0.002311841767274614,-0.01107106076210096,-0.07228004128980067
2015-04-14,794398,180451,217666,423451,325609,005602,SOYBEANS - CHICAGO BOARD OF TRADE,960.25,-0.12316496265096337,97842,3.3490062404254894,-37215,-3.471957875470021,0.05058339785864951,0.06575202767025774,-0.01107106076210096,0.015620932048945546,-0.0782670938149715
2015-04-21,749699,183859,194607,383879,311008,005602,SOYBEANS - CHICAGO BOARD OF TRADE,975.25,-0.09720034307101917,72871,-3.1433865644173324,-10748,3.331705266126048,0.0779594380093454,0.0699323056760713,0.015620932048945546,0.0023071007433992374,-0.08296262583174634
2015-04-28,692811,186534,190418,355119,287533,005602,SOYBEANS - CHICAGO BOARD OF TRADE,977.5,-0.09755330097241528,67586,-0.7049495864340222,-3884,0.9155674477356912,0.08128038191742964,0.018209214966361766,0.0023071007433992374,0.01636828644501276,-0.08837330086128385
2015-05-05,688679,191630,192573,354398,285723,005602,SOYBEANS - CHICAGO BOARD OF TRADE,993.5,-0.09971989853037481,68675,0.15718572597721456,-943,0.42450249779521404,0.003953939958226647,0.018872835454173967,0.01636828644501276,-0.02667337695017613,-0.09301221621793437
2015-05-12,693980,198574,205998,359662,285218,005602,SOYBEANS - CHICAGO BOARD OF TRADE,967.0,-0.10727110291362864,74444,0.8376907093144993,-7424,-0.9410770475068936,0.008945850390770376,0.050347033408144906,-0.02667337695017613,-0.021458117890382655,-0.09757240417220953
2015-05-19,692395,181476,227327,367120,256147,005602,SOYBEANS - CHICAGO BOARD OF TRADE,946.25,-0.16027412098585345,110973,5.2636963601256515,-45851,-5.5371912735237325,0.0586089107878325,0.09399882094798717,-0.021458117890382655,-0.02509907529722588,-0.10278919085589168
2015-05-26,710533,180528,235482,370173,249716,005602,SOYBEANS - CHICAGO BOARD OF TRADE,922.5,-0.16953047923178796,120457,1.3697383718831013,-54954,-1.3147119779894423,0.015299513299961768,0.021881685536405376,-0.02509907529722588,0.01978319783197824,-0.10827935555534454
2015-06-02,748391,186312,235141,388546,276995,005602,SOYBEANS - CHICAGO BOARD OF TRADE,940.75,-0.14905443812124947,111551,-1.2534252455550974,-48829,0.8620289275797184,0.06859382066619488,0.014533055880489639,0.01978319783197824,0.011427052883337785,-0.11251800169234795
2015-06-09,744119,180481,218562,384561,287944,005602,SOYBEANS - CHICAGO BOARD OF TRADE,951.5,-0.12984079159381764,96617,-1.9954809718449313,-38081,1.4361476821607957,0.02220652634552903,0.056159361271842886,0.011427052883337785,0.006305832895428187,-0.11571980139108734
2015-06-16,737549,193515,213427,367266,290595,005602,SOYBEANS - CHICAGO BOARD OF TRADE,957.5,-0.10395377120706556,76671,-2.6804852449675387,-19912,2.441679355049394,0.030319474782666854,0.04464764020425515,0.006305832895428187,0.031331592689294974,-0.11720710023290379
2015-06-23,701538,192266,162048,340114,320695,005602,SOYBEANS - CHICAGO BOARD OF TRADE,987.5,-0.027680610316191,19419,-7.762467307256873,30218,6.79683654916487,0.08663925582127362,0.1485349153575642,0.031331592689294974,0.06962025316455689,-0.11695531798811407
2015-06-30,665965,192644,112528,327959,368836,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1056.25,0.06138010255794223,-40877,-8.59483021589707,80116,7.1126581881523165,0.08653334194418731,0.16350779232695004,0.06962025316455689,-0.05136094674556213,-0.11428650912162823
2015-07-07,665404,193136,94543,321785,383372,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1002.0,0.09255580068650023,-61587,-3.109773036120517,98593,2.7744701298116268,0.02936934611724765,0.06422783727696495,-0.05136094674556213,0.036926147704590795,-0.11050523047329795
2015-07-14,676444,197217,90171,325354,402068,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1039.0,0.11340776176594071,-76714,-2.273355735763536,107046,1.2703560543669712,0.03060809268897559,0.0294131974891088,0.036926147704590795,-0.019489894128970175,-0.10606001500994482
2015-07-21,679722,201175,87254,320939,405343,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1018.75,0.12417429478522102,-84404,-1.1368272909509138,113921,1.0163442945757521,0.010588173739676875,0.023836022036619064,-0.019489894128970175,-0.043190184049079705,-0.10130359056675127
2015-07-28,634083,175889,83918,306012,362696,005602,SOYBEANS - CHICAGO BOARD OF TRADE,974.75,0.08939523690116279,-56684,4.078137826935129,91971,-3.2292613745031056,0.08609736985350856,0.11016639274538408,-0.043190184049079705,0.0012823800974608446,-0.09714385342276978
2015-08-04,642573,176166,88363,314239,367929,005602,SOYBEANS - CHICAGO BOARD OF TRADE,976.0,0.08355470895913772,-53690,0.4721779325419543,87803,-0.6573271953356264,0.019731209907236927,0.0178505948308125,0.0012823800974608446,0.03893442622950816,-0.09313588610600032
2015-08-11,648712,182191,77808,311657,389364,005602,SOYBEANS - CHICAGO BOARD OF TRADE,1014.0,0.11978659250946491,-77707,-3.7376298101538654,104383,2.5802515823104923,0.03426002930012082,0.0637694760364463,0.03893442622950816,-0.09935897435897434,-0.08866649269303355
2015-08-18,658363,172499,104923,331111,370358,005602,SOYBEANS - CHICAGO BOARD OF TRADE,913.25,0.05961300984411336,-39247,5.928670966468942,67576,-5.673858353167508,0.05482779709438336,0.13267513030689707,-0.09935897435897434,-0.020804817957842836,-0.08522303349736703
2015-08-25,655907,161116,114205,335332,346931,005602,SOYBEANS - CHICAGO BOARD OF TRADE,894.25,0.01768390945667602,-11599,4.199506958926914,46911,-3.1388458950457423,0.0405239621670822,0.07505784157401724,-0.020804817957842836,-0.010623427453173018,-0.08217585961680571
2015-09-01,656453,163177,132461,334230,333160,005602,SOYBEANS - CHICAGO BOARD OF TRADE,884.75,-0.0016299719858085804,1070,1.9315238288354903,30716,-2.469100040097148,0.02228532042733634,0.06872255934622748,-0.010623427453173018,0.006781576716586635,-0.07944948114783945
2015-09-08,654678,170276,135451,327480,333836,005602,SOYBEANS - CHICAGO BOARD OF TRADE,890.75,0.009708589566168406,-6356,-1.1312310249172448,34825,0.6259397093165847,0.011229124956904112,0.033000029438028045,0.006781576716586635,-0.0019646365422396617,-0.07632619289881636
2015-09-15,669738,173129,146072,331692,333607,005602,SOYBEANS - CHICAGO BOARD OF TRADE,889.0,0.002859327080141787,-1915,0.6783487454901493,27057,-1.1865375039332313,0.006675194160820924,0.042211647206619025,-0.0019646365422396617,-0.030652418447694063,-0.07298323512187507
2015-09-22,688550,172843,155291,343690,334929,005602,SOYBEANS - CHICAGO BOARD OF TRADE,861.75,-0.012723839953525525,8761,1.5940561831641626,17552,-1.4192116917361715,0.019628097651259394,0.028966824529003395,-0.030652418447694063,0.02610966057441244,-0.06989202026812548
2015-09-29,699001,176615,136698,344606,360513,005602,SOYBEANS - CHICAGO BOARD OF TRADE,884.25,0.02275676286586142,-15907,-3.5826011182920627,39917,3.248130128530971,0.03758230880177672,0.07138229182957617,0.02610966057441244,0.004240882103477617,-0.06633371190363853
2015-10-06,704546,175596,131908,346037,369131,005602,SOYBEANS - CHICAGO BOARD OF TRADE,888.0,0.03277855526821528,-23094,-1.0281816478088015,43688,0.5394842067464853,0.01405124390353036,0.01889081117643998,0.004240882103477617,0.029279279279279313,-0.06294850549929451
2015-10-13,733840,192606,129473,336796,380447,005602,SOYBEANS - CHICAGO BOARD OF TRADE,914.0,0.059482993568080234,-43651,-2.9177654830202715,63133,2.7599333471483765,0.028661137159930457,0.06037338665358499,0.029279279279279313,-0.01969365426695846,-0.05941415633571835
2015-10-20,733699,185929,121789,360829,404981,005602,SOYBEANS - CHICAGO BOARD OF TRADE,896.0,0.06017726615410407,-44152,-0.06827101275482395,64140,0.13722337294233075,0.06341912484819995,0.0466693531090154,-0.01969365426695846,-0.005301339285714302,-0.05618231554814935
2015-10-27,657291,141753,117950,348677,359545,005602,SOYBEANS - CHICAGO BOARD OF TRADE,891.25,0.016534533410620257,-10868,4.5364652262031155,23803,-5.497758617634752,0.08131348644916425,0.18488427164876803,-0.005301339285714302,-0.014305750350631086,-0.05344781550245822
2015-11-03,637483,131579,130336,347262,338498,005602,SOYBEANS - CHICAGO BOARD OF TRADE,878.5,-0.013747817588861193,8764,2.986804931149217,1243,-3.4322697252814964,0.03275489967335511,0.08613481472996964,-0.014305750350631086,-0.015936254980079667,-0.05157840847540655
2015-11-10,668620,133163,162108,368851,328350,005602,SOYBEANS - CHICAGO BOARD OF TRADE,864.5,-0.060574018126888216,40501,4.978485700795159,-28945,-4.735498828988381,0.045520588754175625,0.11296740959999459,-0.015936254980079667,-0.0005783689994216523,-0.051133876179664466
2015-11-17,679275,131640,158726,369880,332980,005602,SOYBEANS - CHICAGO BOARD OF TRADE,864.0,-0.0543226233852269,36900,-0.5385719840866262,-27086,0.2780353564057312,0.008051390034999857,0.016892473636720553,-0.0005783689994216523,-0.0002893518518518601,-0.050485355203433564
2015-11-24,692979,128901,164960,379091,335403,005602,SOYBEANS - CHICAGO BOARD OF TRADE,863.75,-0.06304375745873973,43688,0.9993007250377239,-36059,-1.3209672076846637,0.016282851920380016,0.030534844705490012,-0.0002893518518518601,0.029522431259044968,-0.049978336133900646
2015-12-01,688485,133256,159464,374381,339983,005602,SOYBEANS - CHICAGO BOARD OF TRADE,889.25,-0.04996187280768644,34398,-1.3405889644563544,-26208,1.4215437985855273,0.013004574698613032,0.03365332057939328,0.029522431259044968,-0.014056789429294336,-0.04866890369706846
2015-12-08,698467,137823,148603,378445,357670,005602,SOYBEANS - CHICAGO BOARD OF TRADE,876.75,-0.029743710153808268,20775,-1.9786923462384802,-10780,2.2408621829088506,0.029548372197278957,0.05386382521139841,-0.014056789429294336,-0.010835471913316241,-0.047795567422652833
2015-12-15,692992,128311,154498,375939,341617,005602,SOYBEANS - CHICAGO BOARD OF TRADE,867.25,-0.049527267270040636,34322,1.9395332921956228,-26187,-2.205830769384953,0.025864183422617888,0.054478464263867134,-0.010835471913316241,0.02075526088209867,-0.04733184988983753
2015-12-22,680534,122560,157041,380381,339603,005602,SOYBEANS - CHICAGO BOARD OF TRADE,885.25,-0.059920591770580164,40778,0.9316124861470262,-34481,-1.1968392131510897,0.008966865930354008,0.029663699342992334,0.02075526088209867,-0.017226772098277277,-0.047012171639936415
2015-12-29,646657,111514,171797,370306,299453,005602,SOYBEANS - CHICAGO BOARD OF TRADE,870.0,-0.10956813271950973,70853,4.419323648781692,-60283,-3.7914343735948535,0.07498966045995649,0.09107306105304772,-0.017226772098277277,-0.002586206896551757,-0.04764618642180986
2016-01-05,658069,117716,196631,373441,278964,005602,SOYBEANS - CHICAGO BOARD OF TRADE,867.75,-0.14356701196986943,94477,3.6532504867340805,-78915,-2.881280184085226,0.03621063603129958,0.0987316564179076,-0.002586206896551757,0.026505329876116424,-0.04900225717009755
2016-01-12,671806,126670,192168,377694,302762,005602,SOYBEANS - CHICAGO BOARD OF TRADE,890.75,-0.11153815238327731,74932,-2.9700532922839398,-65498,2.0388439510142553,0.04122382637525424,0.04208093138208118,0.026505329876116424,-0.008139208532135789,-0.049077209889191425
2016-01-19,665786,133380,172474,369442,319656,005602,SOYBEANS - CHICAGO BOARD OF TRADE,883.5,-0.07477778144929452,49786,-3.7430448671193766,-39094,3.9303013072226207,0.036491181225311926,0.08632877124379607,-0.008139208532135789,-0.007923033389926393,-0.04789580161015214
2016-01-26,685068,134721,175225,387325,333880,005602,SOYBEANS - CHICAGO BOARD OF TRADE,876.5,-0.0780141533395225,53445,0.5495759898826349,-40504,-0.21177976106436605,0.04451854881760387,0.013202299755441271,-0.007923033389926393,0.01112378779235601,-0.04617604089281336
2016-02-02,715617,148433,188960,394037,342369,005602,SOYBEANS - CHICAGO BOARD OF TRADE,886.25,-0.07220063246121879,51668,-0.2593903086992824,-40527,-0.0033573309510880668,0.02064214577284813,0.08135023548206394,0.01112378779235601,-0.02595204513399152,-0.04486635193160509
2016-02-09,736229,134895,205434,414157,329939,005602,SOYBEANS - CHICAGO BOARD OF TRADE,863.25,-0.11439103865780892,84218,4.54852246383191,-70539,-4.193863477251099,0.04374435556702361,0.08818525603166348,-0.02595204513399152,0.019113814074717572,-0.04408845440296985
2016-02-16,746016,144332,199913,411675,344862,005602,SOYBEANS - CHICAGO BOARD OF TRADE,879.75,-0.0895597413460301,66813,-2.3640742214718515,-55581,2.0317048092373433,0.02300614510592344,0.04345161149762524,0.019113814074717572,-0.011935208866155178,-0.04319725380999725
2016-02-23,713828,149699,179076,381761,336884,005602,SOYBEANS - CHICAGO BOARD OF TRADE,869.25,-0.06286808586942513,44877,-2.9404195084287736,-29377,3.512525200531892,0.05272700707581629,0.07970192380807543,-0.011935208866155178,-0.021282714984181772,-0.04219108343347585
2016-03-01,701548,134023,212014,379921,296063,005602,SOYBEANS - CHICAGO BOARD OF TRADE,850.75,-0.11953280459783222,83858,5.460839305827174,-77991,-6.810324055654863,0.06310948188122796,0.14048786690440618,-0.021282714984181772,0.03144284454892743,-0.04246311239530508
2016-03-08,696854,139051,181343,375216,319418,005602,SOYBEANS - CHICAGO BOARD OF TRADE,877.5,-0.08007129183444452,55798,-3.999726319510568,-42292,5.088604058453591,0.04039537367880063,0.11142218643295443,0.03144284454892743,0.01652421652421654,-0.04171396392054251
2016-03-15,710513,174423,160962,359962,354971,005602,SOYBEANS - CHICAGO BOARD OF TRADE,892.0,-0.007024502014741462,4991,-7.290910291108324,13461,8.000671589744767,0.07106540053403605,0.16623581853690536,0.01652421652421654,0.020459641255605288,-0.03964470876585423
